Genome,ClstrComp,VC.Status,Phylum,Class,Order,Family,Genus,VC
SoginMETA_k141_31271753,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31284141,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31342359,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31386222,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31559025,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31581727,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_316877,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31714316,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31725704,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31807781,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3188048,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31882941,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31910219,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31914928,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31970341,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31978556,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31992297,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_31995805,NA,Overlap (VC_802/VC_803),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32025106,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32046467,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32100697,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32149853,NA,Overlap (VC_802/VC_803),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32150652,NA,Overlap (VC_802/VC_803),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32276587,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32389657,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32391795,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32424552,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3272503,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32923298,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32973093,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_32998685,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33057786,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33110896,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33145829,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33173048,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33207757,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33218896,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33230292,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3324055,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33282613,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33282617,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33282642,NA,Overlap (VC_361/VC_365/VC_914),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33282669,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33282780,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33282794,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33283487,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33283573,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33284049,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33284160,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33284716,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33285005,NA,Overlap (VC_959/VC_1530),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33285287,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33285871,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_33287507,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3339456,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3363219,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3408936,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_345652,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3460667,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3480074,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3757235,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3852028,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3887732,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3916593,NA,Overlap (VC_187/VC_1962),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3958604,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_3960974,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4129898,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4151386,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4170212,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4171776,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4214097,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_428710,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4293476,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_431798,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4334659,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4364281,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4654369,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4654927,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4663907,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4667657,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4698228,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4728207,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4815268,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4841102,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4848669,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4922385,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4922850,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4934024,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_4964364,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5012374,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5080888,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5142928,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5183878,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5233848,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5262976,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5275423,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5279003,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5313200,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5331576,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5349102,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5436096,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5446310,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5543069,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5560508,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5574584,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5598854,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5636494,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5673800,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5691605,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5696019,NA,Overlap (VC_915/VC_1724),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5704169,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_577287,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5777098,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5782450,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5809242,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5855686,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5939549,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5939899,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5941376,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_5963037,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_602713,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6078883,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6101279,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6116454,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_611876,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6192373,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6202353,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6263889,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_627692,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6282672,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6358563,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6493723,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6551573,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6555534,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6662021,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6689399,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6721863,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6725894,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6754136,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6819264,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_6898081,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7012370,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7034849,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7054392,NA,Overlap (VC_537/VC_1935),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7090405,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7107921,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7112492,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7118686,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7144391,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7168499,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7210888,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7219347,NA,Overlap (VC_959/VC_1530),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7293741,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7331881,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7343619,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7350648,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_740990,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7410884,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7433143,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7502644,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7668257,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7702386,NA,Overlap (VC_1012/VC_1026/VC_1875),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7741163,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7758590,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7803850,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_786877,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7900019,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7940031,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7947355,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_797050,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_7979497,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8097989,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_809875,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8108166,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8159951,NA,Overlap (VC_187/VC_1962),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8196652,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8259572,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8336557,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8353038,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8357567,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8358215,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8425614,NA,Overlap (VC_183/VC_1960),Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_847844,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8481238,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8509928,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8524470,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8543353,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8682697,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8743143,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8751308,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8781033,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8817658,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8831442,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8834323,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_892693,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_8941567,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9012182,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9025390,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9034043,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_903536,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9076320,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9093398,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9145195,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9203395,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9212171,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9241478,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9289157,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9345821,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9353706,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9416020,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9558876,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9609056,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9632257,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_964232,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9690970,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9721160,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9731875,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9772089,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9807706,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9866450,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9876326,NA,Outlier,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
SoginMETA_k141_9998335,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
Sogin_k141_2888514,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
Sogin_k141_3073663,NA,Singleton,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,
