Contig	CE_108A_sortedIndexed Read Count	CE_109A_sortedIndexed Read Count	CE_140A_sortedIndexed Read Count	ERR3624084_sortedIndexed Read Count	ERR3624086_sortedIndexed Read Count	ERR3624088_sortedIndexed Read Count	ERR3624090_sortedIndexed Read Count	ERR3624092_sortedIndexed Read Count	ERR3624094_sortedIndexed Read Count	ERR3624096_sortedIndexed Read Count	ERR3624098_sortedIndexed Read Count	ERR3624100_sortedIndexed Read Count	ERR4579589_sortedIndexed Read Count	ERR4579590_sortedIndexed Read Count	ERR4579591_sortedIndexed Read Count	ERR4579592_sortedIndexed Read Count	ERR4579593_sortedIndexed Read Count	ERR4579594_sortedIndexed Read Count	ERR4579595_sortedIndexed Read Count	ERR4579596_sortedIndexed Read Count	ERR4579597_sortedIndexed Read Count	ERR6365269_sortedIndexed Read Count	ERR6365270_sortedIndexed Read Count	ERR6365271_sortedIndexed Read Count	ERR6365272_sortedIndexed Read Count	ERR6365273_sortedIndexed Read Count	SRR12681089_sortedIndexed Read Count	SRR15353278_sortedIndexed Read Count	SRR15353279_sortedIndexed Read Count	SRR15353280_sortedIndexed Read Count	SRR15353281_sortedIndexed Read Count	SRR15353282_sortedIndexed Read Count	SRR15353283_sortedIndexed Read Count	SRR15353284_sortedIndexed Read Count	SRR15353285_sortedIndexed Read Count	SRR15353286_sortedIndexed Read Count	SRR15353287_sortedIndexed Read Count	SRR15353288_sortedIndexed Read Count	SRR15353289_sortedIndexed Read Count	SRR15353290_sortedIndexed Read Count	SRR15353291_sortedIndexed Read Count	SRR15353292_sortedIndexed Read Count	SRR15353293_sortedIndexed Read Count	SRR15353294_sortedIndexed Read Count	SRR15353295_sortedIndexed Read Count	SRR17220965_sortedIndexed Read Count	SRR17220966_sortedIndexed Read Count	SRR17220967_sortedIndexed Read Count	SRR17220968_sortedIndexed Read Count	SRR17220969_sortedIndexed Read Count	SRR17220970_sortedIndexed Read Count	SRR17220971_sortedIndexed Read Count	SRR17220972_sortedIndexed Read Count	SRR17220977_sortedIndexed Read Count	SRR17220978_sortedIndexed Read Count	SRR17220979_sortedIndexed Read Count	SRR18245246_sortedIndexed Read Count	SRR18245247_sortedIndexed Read Count	SRR18245248_sortedIndexed Read Count	SRR18245251_sortedIndexed Read Count	SRR18245252_sortedIndexed Read Count	SRR18245253_sortedIndexed Read Count	SRR6310506_sortedIndexed Read Count	SRR6310507_sortedIndexed Read Count	SRR6310508_sortedIndexed Read Count	SRR6310509_sortedIndexed Read Count	SRR6350024_sortedIndexed Read Count	SRR6350025_sortedIndexed Read Count	SRR6876832_sortedIndexed Read Count	SRR6876833_sortedIndexed Read Count	SRR6876834_sortedIndexed Read Count	SRR6876835_sortedIndexed Read Count	SRR6876836_sortedIndexed Read Count	SRR6876837_sortedIndexed Read Count	SRR6876838_sortedIndexed Read Count	SRR6876839_sortedIndexed Read Count	SRR6876840_sortedIndexed Read Count	SRR6876841_sortedIndexed Read Count	SRR6876842_sortedIndexed Read Count	SRR6876843_sortedIndexed Read Count	SRR6876844_sortedIndexed Read Count	SRR6876845_sortedIndexed Read Count	SRR6876846_sortedIndexed Read Count	SRR6876847_sortedIndexed Read Count	SRR6876848_sortedIndexed Read Count	SRR6876849_sortedIndexed Read Count
Ettinger_c_000003156002	3616	1908	2205	2	4	1	2	3	5	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	2	0	2	0	0	1	7	0	6	18	20	10	0	0	2	1	1	3	1	0	3	5	0	3	2	1	1	0	0	2	0	0
Ettinger_c_000003160740	458	330	353	3	8	2	3	4	4	1	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	2	0	2	0	0	0	0	0	20	0	0	0	1	1	0	1	2	0	0	0	3	0	1	4	1	0	1	0	0
Ettinger_c_000003176212	439	282	1128	4	3	2	1	0	1	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	1	0	0	0	0	0	0	0	4	4	7	4	0	0	0	1	0	1	1	2	0	0	1	0	2	2	2	2	0	1	2	0
Ettinger_c_000003176774	217	186	660	3	1	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	4	0	0	35	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	3
Ettinger_c_000003177722	549	1397	1111	5	4	1	0	1	10	4	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0	0	0	1	0	2	8	16	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	2	1	1
Ettinger_c_000003193824	402	261	357	0	2	2	1	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	60	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	8	14	43	18	0	4	4	1	37	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Ettinger_c_000003212637	198	1264	76	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	1	0	1	0	1	3	0	0	1	0	1	0	1
Ettinger_c_000003214858	613	1634	417	5	0	1	0	1	0	4	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	6	4	1	4	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	2	0	0
Ettinger_c_000003221542	1932	461	316	2	2	1	0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	4	0	16	0	34	10	2	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Ettinger_c_000003227906	67	582	139	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	6	2	0	4	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Ettinger_c_000003245629	32	357	243	2	1	2	0	0	0	0	0	0	0	0	0	3	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	4	1	0	10	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0
Ettinger_c_000003249545	1064	348	397	2	1	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	2	0	0	2	4	2	0	2	0	0	1	0	1	0	0	0	2	1	1	0	0	1	0	0	0	2	0	1
Ettinger_c_000003250691	224	310	356	4	5	1	1	4	4	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	0	2	0	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0
Ettinger_c_000003252485	314	375	149	2	1	1	11	2	1	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	2	0
Ettinger_c_000003264660	616	215	370	2	1	2	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	4	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0
Ettinger_c_000003269451	113	1564	250	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	12	467	0	227	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0
Ettinger_c_000003275392	313	216	184	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	1	2	0	1	0	0	0	0	1	1	0	0	0	0	0
Ettinger_c_000003276501	562	1350	370	2	3	2	3	1	0	1	2	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	18	1	2	46	1	0	1	0	0	0	0	1	0	1	1	0	0	0	2	1	0	1	0	1
Ettinger_c_000003279711	127	625	751	2	0	1	1	2	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	1	1	0	1	0	0	0	0	0	0	0	10	2	8	13	0	0	5	0	0	2	2	2	3	1	0	1	4	0	1	0	0	2	1	0
Ettinger_c_000003280018	88	411	437	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	3	66	15	10	0	2	3	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	2	0	1	0	0
Ettinger_c_000003296161	455	1102	304	0	0	1	0	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	795	337	151	117	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
Ettinger_c_000003317318	145	149	185	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	4	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1
Ettinger_c_000003318708	189	595	159	0	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
Ettinger_c_000003319275	237	554	767	4	1	6	3	3	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	18	0	1	1	0	4	6	9	3	4	7	2	1	1	0	3	3	0	1	0	0
Ettinger_c_000003322655	505	545	191	1	4	3	2	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	14	0	0	1	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	2
Ettinger_c_000003330497	135	370	1217	2	3	6	3	4	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	1	3	1	1	5	4	2	0	0	0	0	8	0	6	22	0	0	0	0	0	0	0	1	1	0	1	1	2	1	2	2	1	0	2	1
Ettinger_c_000003335104	1174	2380	298	0	2	3	2	3	5	4	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	0	2	1	0	0	0	0	0	2	2	0	8	6	0	0	3	3	2	0	0	0	1	3	0	0	3	1	1	1	0	2	0	1
Ettinger_c_000003348902	114	929	55	0	0	0	4	5	0	0	1	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	4	0	6	0	0	0	2	1	1	6	5	1	1	4	0	2	3	1	6	0	0	4	0	3
Ettinger_c_000003360677	89	575	20	4	10	10	57	30	64	15	10	8	1	0	2	0	5	0	0	1	0	0	0	0	0	0	10	0	4	4	3	0	2	0	0	0	0	0	0	2	6	10	14	9	2	0	2	2	1	2	1	1	2	0	2	3	0	0	0	2	1	0	9	0	0	35	3	1	20	7	40	99	86	108	45	102	15	40	13	5	9	16	0	21	2	6
Ettinger_c_000003361038	301	2544	542	4	1	1	4	1	6	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	10	0	0	2	1	0	0	0	1	1	0	2	0	1	2	2	0	0	0	1	2
Ettinger_c_000003361575	722	216	105	9	4	6	4	2	8	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	2	1	4	0	0	0	0	0	0	3	0	0	2	1	1	0	1	0	4	0	0	0	0
Ettinger_c_000003373645	590	1706	391	6	6	3	3	4	8	9	5	8	0	2	0	0	1	0	0	0	1	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3	0	1	0	1	0	0	2	0	0	0	0	0	2	0	8	0	4	25	0	0	23	10	40	97	74	132	47	110	12	37	29	4	19	13	5	22	1	4
Ettinger_c_000003376343	1031	2645	685	0	1	4	1	4	2	8	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	2	2	1	0	0	0	5	0	0	10	0	2	0	0	0	0	1	1	1	0	0	0	0	1	1	1	2	0	1	1	1	1	0
Ettinger_c_000003394736	959	326	59	3	1	3	0	2	0	0	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	6	0	3	1	0	0	0	1	1	0	0	2	0	0	0	1	0	1	1	1	0	0	0	1
Ettinger_c_000003404803	113	1030	225	1	2	3	1	2	3	0	2	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	1	0	0	1	1	1
Ettinger_c_000003406435	286	199	111	0	0	1	2	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	129	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ettinger_c_000003412247	1793	1090	1167	1	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	4	18	8	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0
Ettinger_c_000003427243	4	35	1077	0	3	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	9	64	0	10	0	0	1	1	0	1	0	0	4	2	0	1	0	0	1	1	0	0	0	0
Ettinger_c_000003436657	939	477	338	0	2	5	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	3	0	1	0	1	1	0	2	0	4	2	33	2	0	2	5	0	0	2	1	1	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0
Ettinger_c_000003438850	2144	1565	59	0	1	2	1	0	2	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	3	0	0	0	0	2	0	11	2	1	4	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0
Ettinger_c_000003447863	448	1056	280	1	2	3	3	3	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	36	4	4	21	0	0	0	1	1	0	0	0	0	0	1	1	1	2	1	0	0	1	1	0
Ettinger_c_000003450512	5745	4996	1659	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	2	0	1	1	1	0	1	0	0	0	0
Ettinger_c_000003456140	3318	561	27	5	8	6	2	5	11	5	8	3	0	1	2	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	1	5	2	1	1	1	2	0	0	0	0	0	2	4	0	4	17	0	0	7	4	6	17	26	17	7	11	1	8	15	1	5	5	0	6	4	2
Ettinger_c_000003466282	148	77	217	0	6	1	5	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0	0	1	1	1	0	1
Ettinger_c_000003466434	100	1362	190	0	2	3	2	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	1	0	1	3	0	0	0	0	0	0	4	0	2	6	0	0	2	1	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0
Ettinger_c_000003484461	81	36	835	1	3	5	1	3	2	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	1	0	1	1	1	0	0	2	2	0	0	0	4
Ettinger_c_000003490259	171	121	101	0	1	0	3	2	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	1	0	0	1
Ettinger_c_000003494552	274	165	517	1	3	3	1	6	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	1	0	0	0	14	265	2	0	0	4	6	0	0	0	0	0	1	0	1	0	2	0	0	1	0	3	0	0	0	0	1
Ettinger_c_000003504915	610	751	605	4	3	7	3	4	7	4	2	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	1	0	0	4	4	1	0	0	0	1	0	0	0	0	0	2	2	0	0	0	2	0	1	1	3
Ettinger_c_000003515406	79	648	18	5	0	0	2	4	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	5	0	0	3	0	0	4	5	5	3	1	0	1	1	0	0	1	2	2	0	0
Ettinger_c_000003521611	259	166	651	0	0	2	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0
Ettinger_c_000003525908	8911	5624	2323	9	8	6	6	13	20	17	4	9	0	0	2	1	0	0	1	0	0	0	0	0	0	0	448	3	1	0	2	0	0	0	2	0	0	0	0	0	1	4	2	0	0	2	0	0	0	0	2	1	0	0	0	1	4	6	2	16	12	7	2	6	4	7	27	14	2	0	3	0	0	0	0	2	0	2	3	1	2	3	2	3	3	2
Ettinger_c_000003526717	135	105	551	2	2	3	3	3	4	2	4	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0	0	0	0	0	0	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1
Ettinger_c_000003534575	288	212	73	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Ettinger_c_000003548220	21	90	511	5	1	3	9	17	15	6	14	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	3	2	2	4	0	3	1	1	0	1	1	0	1	1	1	0	0	0	1	4	3	1	0	0	1
Ettinger_c_000003559315	361	213	143	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	11	2	14	4	2	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Ettinger_c_000003561006	3233	17259	5184	4	0	6	1	6	2	7	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	6	0	2	0	2	0	0	0	0	2	0	0	2	4	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	1	1
Ettinger_c_000003572207	677	381	77	2	2	6	3	0	2	1	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	2	0	4	2	1	4	0	1	0	0	0	0	0	0	2	0	1	0	0	2	0	0	1	0	1	0	0
Ettinger_c_000003578907	177	1311	61	2	4	3	2	3	6	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	0	2	6	0	1	0	0	1	0	2	1	2	0	1	1	0	0	1	2	1	2	0	0
Ettinger_c_000003581425	207	207	275	11	4	8	7	10	28	13	10	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	56	0	4	1	0	0	0	0	0	0	1	1	0	0	0	0	1	2	0	0	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	6	4	2	0	3	1	4	1	1	1	0	1	1	0	1	2	1	2	0	0	1	0	3	1	1
Ettinger_c_000003582704	423	873	252	1	0	0	2	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0
Ettinger_c_000003582757	81	1312	1019	2	3	0	0	3	2	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0	4	0	2	11	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1
Ettinger_c_000003583892	371	957	286	1	5	2	2	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	55	16	5	2	1	0	1	0	0	1	0	3	1	0	2	1	1	0	0	0	0	0	0	0
Ettinger_c_000003594140	412	143	77	2	0	1	2	4	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
Ettinger_c_000003598371	590	261	245	28	15	20	45	54	73	73	45	59	0	1	0	0	2	2	4	2	0	0	0	0	0	0	311	8	5	8	2	5	0	8	3	0	16	3	6	14	7	9	6	15	6	0	1	0	0	0	0	2	0	0	1	1	4	2	1	8	2	10	14	8	0	3	46	25	2	2	1	1	1	1	1	4	3	2	1	1	1	1	3	1	0	1
Ettinger_c_000003602682	914	494	150	3	2	1	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	2	5	6	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0
